user_id,tech,hum
83059,51,34
83064,1,0
83069,21,16
83073,2,1
83076,44,18
83077,6,4
83078,35,15
83080,19,13
83085,15,13
83086,4,3
83087,29,35
83088,40,31
83089,6,6
83090,4,3
83091,9,6
83092,23,21
83093,31,33
83094,51,37
83095,27,20
83096,16,2
83098,8,3
83100,38,35
83105,19,10
83109,4,2
83112,10,2
83113,4,1
83114,23,33
83115,45,35
83496,1,0
83497,56,48
83498,2,4
83499,8,9
83500,9,7
83501,23,21
83502,12,24
83512,34,23
83522,14,16
83523,21,18
83524,38,33
83525,44,34
83526,39,36
83527,12,16
83528,9,4
83529,11,10
83530,41,39
83531,1,0
83532,6,7
83533,55,35
83534,38,32
83535,32,37
83536,29,37
83561,0,0
83645,1,1
83663,16,20
83714,56,51
83718,0,3
83736,17,29
83738,28,29
83745,36,31
83754,7,6
83759,10,10
83772,10,16
83779,39,27
83780,24,23
83781,25,11
83782,20,16
83789,45,36
83793,6,9
83794,8,7
83795,60,38
83798,4,8
83802,12,5
83804,48,39
83813,35,20
83816,3,4
83817,45,38
83821,27,7
83829,16,17
83840,8,4
83842,48,46
83845,2,0
83847,3,5
83855,39,32
83929,19,14
83935,6,8
83947,44,38
83991,36,28
84001,39,41
84023,18,19
84024,37,55
84025,9,12
84026,7,4
84027,5,11
84028,33,19
84029,5,6
84030,34,23
84048,67,47
84058,7,13
84060,44,48
84073,0,4
84083,0,0
84105,20,13
84106,57,26
84107,2,4
84108,2,0
84109,53,49
84126,1,0
84133,25,20
84137,15,16
84143,17,13
84155,20,10
84157,5,4
84175,16,8
84176,60,26
84177,0,0
84178,6,5
84180,1,3
84181,1,3
84183,11,7
84184,1,2
84186,28,19
84187,5,0
84188,10,18
84189,30,29
84190,6,4
84192,3,7
84193,28,31
84194,1,1
84195,13,18
84196,19,10
84564,71,101
84565,29,22
84566,27,11
84567,37,29
84568,12,8
84569,24,22
84570,6,4
84571,55,56
84572,8,5
84573,41,52
84574,29,24
84575,50,49
84576,43,44
84577,4,9
84578,34,28
84579,33,38
84580,4,5
84581,29,13
84582,56,27
84583,21,20
84584,28,33
84585,36,29
84586,15,10
84587,56,41
84588,14,19
84589,38,26
84590,4,5
84591,42,42
84592,29,28
84593,6,6
84594,22,22
84595,18,11
84596,26,30
84597,2,1
84598,8,6
84599,41,54
84600,21,14
84601,11,10
84602,44,48
84603,0,5
84604,10,6
84605,40,33
84606,29,17
84607,57,38
84608,43,42
84609,25,26
84610,25,22
84611,24,24
84612,43,34
84613,47,39
84614,22,63
84615,0,0
84616,12,16
84617,26,48
84618,60,51
84619,13,9
84620,63,42
84621,28,23
84622,47,30
84623,22,17
84624,54,48
84625,44,36
84626,14,22
84627,7,4
84628,36,30
84629,6,6
84630,44,34
84631,19,10
84632,29,25
84633,32,13
84638,19,11
84639,11,6
84640,7,8
84666,44,40
84667,51,42
84668,52,42
84669,51,45
84670,49,30
84671,12,12
84740,5,6
84763,44,34
84769,30,36
84783,24,14
84794,31,39
84798,30,30
84815,48,35
84818,5,5
84847,42,33
84849,0,0
84856,0,0
84867,36,40
84870,22,20
84871,7,10
84872,6,2
84873,11,10
84874,5,10
84875,43,39
84876,21,32
84877,19,22
84878,34,38
84879,0,0
84880,52,50
84881,7,9
84882,2,2
84883,63,51
84884,9,14
84885,64,29
84886,5,3
84887,7,5
84888,8,4
84889,50,26
84892,4,6
84896,14,20
84899,7,4
84901,7,9
84902,44,25
84906,44,36
84909,48,35
84910,21,5
84919,5,4
84920,2,3
84923,31,29
84925,52,31
84926,38,33
84930,63,37
84931,12,6
84950,46,21
84951,16,23
84952,14,20
84953,9,9
84954,13,4
84955,18,30
84956,13,11
84957,57,50
84958,48,36
84959,15,12
84960,15,21
84990,1,2
85009,33,34
85010,46,40
85011,41,32
85012,27,22
85013,8,14
85014,18,23
85015,4,2
85016,14,12
85017,58,21
85018,19,17
85019,37,23
85020,55,233
85021,44,48
85022,43,42
85114,36,39
85152,60,32
85171,17,25
85176,40,26
85190,12,2
85211,48,37
85221,4,2
85234,17,13
85248,26,18
85255,28,13
85259,5,4
85260,11,8
85261,9,4
85262,1,4
85263,40,25
85264,2,1
85265,3,7
85266,62,24
85267,13,17
85268,42,30
85269,67,35
85270,43,31
85271,5,3
85272,4,3
85273,8,8
85275,60,41
85281,7,9
85282,50,28
85283,5,4
85284,25,22
85287,6,8
85292,10,1
85700,12,12
85701,18,15
85702,27,23
85703,24,20
85704,25,13
85753,27,22
85782,12,8
85803,5,5
85844,17,18
85900,36,35
85910,3,4
85921,10,20
85924,31,31
85933,33,39
85951,13,16
85952,66,34
85953,6,11
85958,3,3
85960,29,15
85970,18,9
85972,2,5
85977,7,12
85982,18,15
85984,33,24
85999,6,4
86000,6,6
86002,0,1
86010,4,1
86015,41,35
86016,20,17
86018,2,1
86750,3,1
86751,32,58
86752,20,62
86753,15,9
86754,40,30
86755,49,35
86756,3,3
86757,28,27
86758,35,18
86759,47,25
86760,25,35
86761,31,42
86762,37,36
86763,57,40
86764,46,30
86765,41,43
86766,39,51
86767,41,34
86768,29,44
86769,50,78
86770,45,37
86771,43,34
86772,45,45
86773,35,39
86774,13,22
86775,37,46
86776,6,7
86777,34,39
86778,9,10
86779,34,38
86780,41,46
86781,31,38
86782,16,18
86783,36,37
86784,42,24
86785,23,30
86786,29,28
86787,34,58
86788,17,18
86789,5,6
86790,27,22
86791,24,17
86792,42,25
86793,18,15
86794,23,27
86795,43,48
86796,27,21
86797,21,16
86798,2,2
86799,6,4
86800,32,32
86801,51,35
86802,6,5
86803,47,35
86804,38,17
86805,8,6
86806,33,24
86807,34,27
86808,50,55
86809,33,27
86810,41,35
86811,50,54
86812,47,48
86813,4,10
86814,5,9
86815,12,10
86816,42,46
86817,51,51
86818,51,52
86819,40,34
86820,37,38
86821,55,39
86822,29,42
86823,12,17
86824,10,14
86825,2,1
86826,33,25
86827,17,13
86828,0,0
86829,28,32
86830,74,131
86831,55,42
86832,48,35
86833,20,17
86834,13,12
86835,4,3
86836,12,8
86837,8,9
86838,7,5
86839,0,0
86840,35,34
86841,73,130
86842,42,35
86843,11,5
86844,17,13
86845,14,11
86846,26,21
86847,46,45
86848,22,17
86849,48,53
86850,35,43
86851,14,18
86852,62,41
86853,29,27
86854,51,43
86855,40,43
86856,1,3
86857,13,19
86858,11,14
86859,33,37
86860,11,9
86861,43,38
86862,58,61
86863,22,15
86864,5,5
86865,51,27
86866,52,52
86867,26,22
86868,13,21
86869,31,26
86870,37,36
86871,84,56
86872,29,35
86873,23,38
86874,49,37
86875,34,19
86876,6,5
86877,6,11
86878,9,11
86879,0,0
86880,44,38
86881,38,33
86882,35,30
86883,32,29
86884,16,12
86885,13,8
86886,56,35
86887,35,43
86888,9,3
86889,71,36
86890,7,5
86891,24,30
86892,41,30
86893,2,2
86894,4,2
86895,57,70
86896,8,3
86897,14,7
86899,2,2
86900,7,3
86901,4,4
86902,6,12
86903,25,39
86904,46,35
86905,35,39
86906,40,36
86908,11,13
86909,61,29
86910,0,0
86911,9,5
86912,62,47
86913,20,26
86914,6,11
86915,13,7
86916,13,22
86917,51,39
86918,38,34
86919,1,6
86920,24,18
86921,9,3
86922,33,37
86923,7,1
86924,19,10
86925,32,29
86926,13,8
86927,15,8
86928,49,29
86929,14,13
86930,15,8
86931,23,14
86932,64,38
86933,62,44
86934,20,22
86935,4,4
86936,48,31
86937,0,1
86938,27,27
86939,17,6
86940,10,10
86941,6,7
86942,35,19
86943,32,26
86944,29,3
86945,9,3
86946,36,16
86947,28,31
86948,33,31
86949,41,47
86950,27,24
86951,5,7
86952,10,6
86953,30,13
86954,13,7
86955,35,39
86956,5,9
86957,14,6
86958,1,1
86959,10,7
86960,4,2
86961,24,15
86962,8,5
86963,22,15
86964,19,28
86965,12,7
86966,21,23
86967,10,9
86968,4,4
86969,3,1
86970,8,2
86971,23,19
86972,7,2
86973,28,12
86974,18,20
86975,20,30
86976,12,8
86977,68,36
86978,12,10
86979,8,4
86980,1,2
86981,36,26
86982,0,1
86983,4,6
86984,47,36
86985,50,38
86986,39,41
86987,2,1
86988,50,34
86989,51,29
86990,8,0
86991,5,5
86992,56,41
86993,50,44
86994,31,25
86995,12,7
86996,15,12
86997,4,22
86998,42,25
86999,7,4
87000,22,11
87001,0,0
87002,3,4
87003,29,22
87004,4,3
87005,30,30
87006,11,5
87007,46,39
87008,61,43
87009,38,25
87010,44,37
87011,19,15
87012,5,4
87013,28,28
87014,12,12
87016,39,30
87017,35,38
87018,2,1
87019,3,4
87020,32,8
87021,2,0
87022,27,32
87023,52,61
87024,51,38
87025,51,27
87026,66,41
87027,11,11
87028,97,44
87029,44,42
87030,64,30
87031,38,22
87032,1,1
87033,44,36
87034,53,33
87036,4,7
87037,1,6
87038,1,0
87039,1,2
87040,6,10
87041,57,24
87042,1,0
87043,31,53
87044,32,24
87045,5,1
87046,1,1
87047,9,6
87048,13,3
87049,25,16
87050,41,14
87051,16,18
87052,8,13
87053,19,13
87054,23,38
87055,30,25
87056,48,31
87057,37,25
87058,63,6
87059,0,0
87060,6,4
87061,2,2
87063,1,0
87064,24,10
87065,0,0
87066,13,6
87067,1,1
87068,0,0
87069,7,6
87070,24,7
87071,9,41
87072,16,14
87073,34,34
87074,13,15
87075,7,7
87076,20,12
87077,15,11
87078,36,29
87079,23,25
87080,2,5
87081,6,6
87082,21,22
94762,3,2
94763,31,32
94764,43,36
94765,21,32
94766,48,45
94767,36,43
94768,17,8
94769,46,48
94770,1,1
94771,4,2
94772,25,35
94773,61,60
94774,37,34
94775,39,36
94776,37,22
94777,43,31
94778,11,10
94779,12,13
94780,35,38
94781,39,38
94782,33,29
94783,12,12
94784,44,45
94785,54,50
94786,37,41
94787,6,8
94788,18,15
94789,5,5
94790,31,35
94791,13,11
94792,51,62
94793,36,39
94794,15,8
94795,38,34
94796,43,80
94797,58,48
94798,35,38
94799,35,41
94800,46,50
94801,15,9
94802,44,39
94803,5,8
94804,8,7
94805,20,19
94806,9,7
94807,10,7
94808,38,31
94809,56,25
94810,26,15
94811,3,0
94812,47,41
94813,36,29
94814,50,38
94815,13,9
94816,31,19
94817,12,9
94818,29,22
94819,38,43
94820,7,7
94821,6,7
94822,43,58
94823,51,31
94824,41,40
94825,7,5
94826,7,3
94827,16,16
94828,37,36
94829,27,42
94830,37,29
94831,5,12
94832,0,1
94833,45,34
94834,31,28
94835,15,20
94836,43,42
94837,21,24
94838,31,25
94839,18,22
94840,39,29
94841,32,46
94842,51,49
94843,7,10
94844,20,18
94845,18,10
94846,51,31
94847,9,7
94848,17,15
94849,45,44
94850,42,36
94851,35,29
94852,34,38
94853,51,30
94854,44,34
94855,0,1
94856,23,28
94857,17,22
94858,36,39
94859,3,4
94860,1,1
94861,48,29
94862,39,47
94863,35,28
94864,60,44
94865,6,13
94866,19,37
94867,36,34
94868,20,18
94869,37,34
94870,40,26
94871,50,61
94872,8,3
94873,32,24
94874,3,5
94875,7,2
94876,18,25
94877,52,25
94878,12,11
94879,15,11
94880,31,35
94881,2,7
94882,48,55
94883,44,46
94884,44,24
94885,36,38
94886,27,20
94887,31,31
94888,29,35
94889,38,48
94890,44,34
94891,41,33
94892,16,11
94893,15,20
94894,10,5
94895,59,32
94896,2,3
94897,0,1
94898,23,29
94899,41,45
94900,43,18
94901,49,24
94902,9,18
94903,3,1
94904,3,1
94905,25,23
94906,53,27
94907,20,20
94908,21,17
94909,22,19
94910,33,29
94911,16,22
94912,3,6
94913,31,67
94914,1,4
94915,28,24
94916,22,28
94917,0,1
94918,15,26
94919,58,24
94920,58,40
94921,3,0
94922,22,13
94923,11,6
94924,52,33
94925,4,7
94926,8,8
94927,25,20
94928,8,7
94929,44,31
94930,28,11
94931,40,35
94932,38,37
94933,15,9
94934,33,27
94935,43,43
94936,54,23
94937,31,28
94938,65,40
94939,33,35
94940,0,1
94941,17,12
94942,4,5
94943,9,5
94944,2,4
94945,42,37
94946,67,35
94947,43,15
94948,36,23
94949,46,35
94950,15,17
94951,49,42
94952,46,24
94953,14,9
94954,35,37
94955,26,18
94956,32,25
94957,34,36
94958,15,8
94959,15,19
94960,51,31
94961,3,3
94962,23,23
94963,38,38
94964,24,22
94965,6,7
94966,62,40
94967,47,35
94968,37,44
94969,41,47
94970,55,43
94971,11,14
94972,43,48
94973,56,35
94974,59,41
94975,44,34
94976,16,22
94977,4,3
94978,19,12
94979,20,27
94980,58,35
94981,21,22
94982,9,4
94983,0,0
94984,46,34
94985,41,24
94986,27,15
94987,14,11
94988,31,34
94989,13,15
94990,42,45
94991,4,6
94992,26,27
94993,21,13
94994,42,42
94995,20,8
94996,29,12
94997,44,49
94998,9,7
94999,11,6
95000,18,7
95001,8,8
95002,12,8
95003,43,40
95004,28,17
95005,19,17
95006,7,7
95007,14,48
95008,18,14
95009,68,73
95010,8,6
95011,35,41
95012,36,42
95013,14,17
95014,8,8
95015,1,1
95016,53,27
95017,31,15
95018,48,40
95019,7,0
95020,19,22
95021,40,36
95022,44,58
95023,15,11
95024,28,35
95025,48,33
95026,31,22
95027,6,12
95028,49,82
95029,45,37
95030,11,10
95031,10,6
95032,4,7
95033,3,0
95034,1,1
95035,12,7
95036,5,6
95037,9,8
95038,4,3
95039,7,4
95040,3,1
95041,1,1
95042,18,16
95043,49,31
95044,47,73
95045,4,7
95046,31,35
95047,53,33
95048,46,33
95049,20,13
95050,58,16
95051,3,2
95052,10,10
95053,11,11
95054,11,7
95055,29,32
95056,7,7
95057,28,29
95058,13,17
95059,22,63
95060,0,0
95061,0,3
95062,50,49
95063,1,0
95064,26,18
95065,4,0
95066,50,37
95067,40,45
95068,40,38
95070,6,6
95071,42,28
95072,10,10
95073,41,37
95074,15,12
95075,19,11
95076,34,24
95077,9,2
95078,5,1
95079,65,29
95080,57,52
95081,6,5
95082,42,25
95083,24,8
95084,23,1
95085,14,8
95086,36,39
95087,31,22
95088,5,4
95089,19,11
95090,31,22
95091,8,6
95092,13,8
95093,6,2
95094,53,43
95095,24,21
95096,15,20
95097,6,6
95098,5,9
95099,13,10
95100,11,1
95101,2,2
95102,12,7
95103,11,10
95104,1,2
95105,47,34
95106,18,13
95107,42,51
95108,14,5
95109,34,32
95110,4,3
95111,7,11
95112,17,21
95113,5,2
95114,17,12
95115,9,2
95116,42,12
95117,14,4
95118,27,19
95119,1,0
95120,4,3
95121,12,10
95122,9,12
95123,3,6
95124,9,8
95482,2,1
95483,7,8
95484,1,3
95485,16,13
95486,5,6
95487,42,34
95488,37,57
95489,38,51
95490,45,42
95491,36,44
95492,19,14
95493,23,13
95494,30,32
95495,49,30
95496,34,36
95497,20,14
95498,5,12
95499,41,31
95500,48,42
95501,41,53
95502,41,24
95503,12,13
95504,35,39
95505,12,10
95506,36,34
95507,19,16
95508,38,37
95509,9,6
95510,56,47
95511,44,46
95512,45,43
95513,33,34
95514,32,30
95515,36,52
95516,10,8
95517,27,28
95518,21,20
95519,2,2
95520,7,9
95521,35,28
95522,41,31
95523,31,15
95524,49,26
95525,21,18
95526,50,93
95527,18,17
95528,23,48
95529,55,68
95530,10,15
95531,29,26
95532,11,10
95533,2,1
95534,10,19
95535,27,38
95536,26,14
95537,65,94
95538,49,40
95539,29,20
95540,58,30
95541,32,41
95542,8,4
95543,26,17
95544,42,38
95545,13,21
95546,46,35
95547,40,45
95548,29,35
95549,29,32
95550,8,7
95551,6,10
95552,12,7
95553,36,64
95554,20,28
95555,4,3
95556,30,32
95557,26,34
95558,42,40
95559,57,67
95560,35,32
95561,11,11
95562,13,13
95563,0,0
95564,25,44
95565,31,43
95566,32,33
95567,61,44
95568,14,20
95569,44,57
95570,52,44
95571,33,21
95572,7,3
95573,6,8
95574,14,10
95575,39,49
95576,48,43
95577,38,37
95578,42,45
95579,35,36
95580,53,31
95581,24,35
95582,85,34
95583,24,27
95584,25,20
95585,11,10
95586,48,103
95587,35,40
95588,39,45
95589,9,9
95590,6,4
95591,13,9
95592,10,11
95593,26,33
95594,32,25
95595,8,5
95596,38,38
95597,46,36
95598,41,30
95599,32,24
95600,31,26
95601,37,38
95602,55,34
95603,42,57
95604,41,51
95605,5,4
95606,19,28
95607,54,45
95608,43,51
95609,9,13
95610,16,22
95611,50,39
95612,21,10
95613,31,16
95614,45,45
95615,54,22
95616,7,5
95617,13,11
95618,32,41
95619,1,0
95620,53,43
95621,4,4
95622,53,54
95623,40,23
95624,4,5
95625,21,9
95626,65,46
95627,1,0
95628,3,4
95629,15,10
95630,1,2
95631,45,36
95632,1,2
95633,6,8
95634,2,2
95635,53,32
95636,7,9
95637,31,17
95638,24,43
95639,20,37
95640,7,18
95641,5,5
95642,17,16
95643,23,29
95644,3,3
95645,27,37
95646,0,1
95647,45,43
95648,47,48
95649,34,39
95650,43,38
95651,19,26
95652,24,27
95653,7,11
95654,19,23
95655,40,41
95656,31,27
95657,46,21
95658,13,9
95659,7,8
95660,48,48
95661,8,6
95662,7,13
95663,44,28
95664,6,2
95665,43,63
95666,55,32
95667,37,46
95668,42,30
95669,6,4
95670,15,14
95671,51,30
95672,39,25
95673,50,54
95674,36,30
95675,8,9
95676,35,45
95677,17,8
95678,50,54
95679,36,29
95680,39,26
95681,48,51
95682,10,11
95683,25,31
95684,11,9
95685,42,36
95686,11,11
95687,2,2
95688,29,26
95689,53,42
95690,6,2
95691,42,34
95692,30,41
95693,8,6
95694,47,33
95695,14,8
95696,54,60
95697,32,27
95698,13,5
95699,29,23
95700,44,38
95701,34,40
95702,38,57
95703,6,1
95704,2,5
95705,41,36
95706,39,27
95707,34,37
95708,5,5
95709,9,8
95710,46,37
95711,33,35
95712,15,11
95714,21,16
95715,8,6
95716,2,3
95717,40,29
95718,34,29
95719,35,37
95720,56,48
95721,46,37
95722,6,10
95723,41,45
95724,10,7
95725,6,5
95726,45,35
95727,24,8
95728,10,12
95729,16,6
95730,57,57
95731,16,20
95732,32,19
95733,46,35
95734,19,18
95735,30,24
95736,29,19
95737,42,33
95738,28,21
95739,41,28
95740,4,4
95741,17,17
95742,12,0
95743,0,0
95744,38,38
95746,37,46
95747,60,39
95748,16,19
95749,56,33
95750,21,22
95751,2,4
95752,18,21
95753,19,16
95754,54,27
95755,11,11
95756,6,9
95757,10,7
95758,26,22
95759,2,1
95760,6,9
95761,16,12
95762,4,2
95763,13,18
95764,28,13
95765,43,44
95766,35,34
95767,31,28
95768,36,33
95769,21,23
95770,34,21
95771,47,28
95772,4,1
95773,22,28
95774,12,12
95775,3,3
95776,47,35
95777,6,8
95778,34,31
95779,17,8
95780,38,28
95781,40,44
95782,51,39
95783,32,24
95784,9,13
95785,9,6
95786,16,8
95787,7,5
95788,6,8
95789,58,45
95790,4,13
95791,54,32
95792,14,15
95793,13,6
95794,61,55
95795,15,15
95796,50,71
95797,38,27
95798,29,29
95799,13,6
95800,27,40
95801,6,12
95802,45,35
95803,7,4
95804,18,11
95805,2,9
95806,12,1
95807,25,25
95808,0,0
95809,33,52
95810,6,0
95811,54,28
95812,0,1
95813,17,28
95814,12,16
95815,22,12
95816,51,39
95817,20,7
95818,32,35
95819,26,27
95820,8,3
95821,4,9
95822,0,0
95823,29,21
95824,9,5
95825,16,15
95826,11,8
95827,1,0
95828,31,6
95829,18,3
95830,14,11
95831,29,13
95832,31,12
95833,0,0
95834,33,5
95835,10,5
95836,4,4
95837,10,7
95838,20,14
95839,4,1
95840,0,0
95842,17,15
95843,34,43
95844,47,40
95845,15,17
95846,34,38
95847,35,41
95848,27,28
95849,38,40
95850,35,36
95851,33,45
95852,17,16
95853,5,6
95854,33,39
95855,25,27
95856,2,2
95857,42,33
95858,39,45
95859,16,18
95860,17,19
95861,47,43
95862,39,26
95863,42,47
95864,41,36
95865,45,42
95866,89,26
95867,13,13
95868,46,35
95869,32,29
95871,5,5
95872,15,17
95873,23,22
95874,56,60
95875,43,38
95876,40,38
95877,34,38
95878,40,32
95879,41,40
95880,5,4
95881,39,45
95882,8,6
95883,21,93
95884,36,36
95885,46,31
95886,0,1
95887,47,26
95888,35,39
95889,67,112
95890,14,16
95891,51,38
95892,34,33
95893,1,1
95894,53,38
95895,55,55
95896,42,57
95897,13,12
95898,16,32
95899,21,13
95900,53,41
95901,35,26
95902,26,38
95903,6,2
95904,20,20
95905,33,38
95906,2,5
95907,8,9
95908,17,25
95909,26,41
95910,14,6
95911,10,4
95912,9,4
95913,11,9
95914,26,35
95915,36,42
95916,57,34
95917,44,36
95918,42,29
95919,51,58
95920,47,30
95921,19,23
95922,45,42
95923,28,27
95924,5,9
95925,45,50
95926,49,42
95927,58,41
95928,3,1
95929,52,38
95930,34,32
95931,29,11
95932,48,48
95933,38,37
95934,67,63
95935,14,10
95936,27,30
95937,44,30
95938,56,33
95939,63,65
95940,28,23
95941,49,31
95942,62,36
95943,11,3
95944,13,12
95945,14,22
95946,19,15
95947,40,45
95948,30,24
95949,47,44
95950,21,12
95951,3,4
95952,3,5
95953,9,8
95954,2,5
95955,53,41
95956,7,13
95957,14,10
95958,16,18
95959,0,0
95960,45,36
95961,55,45
95962,11,5
95963,3,2
95964,41,49
95965,0,1
95966,12,15
95967,4,9
95969,20,5
95970,31,23
95971,13,14
95972,3,4
95973,41,43
95974,54,35
95975,3,4
95976,58,61
95977,95,88
95978,56,30
95979,31,22
95980,49,43
95981,38,41
95982,23,13
95983,21,18
95984,18,28
95985,53,64
95986,10,10
95987,17,13
95988,20,12
95989,30,32
95990,25,10
95991,3,2
95992,11,16
95993,19,24
95994,14,9
95995,47,48
95996,34,42
95997,38,38
95998,5,1
95999,28,19
96000,26,15
96001,43,31
96002,22,23
96003,9,16
96004,10,11
96005,14,6
96006,15,15
96007,42,47
96008,26,40
96009,1,1
96010,4,0
96011,0,0
96012,49,24
96013,18,19
96014,33,36
96015,35,32
96016,43,37
96017,10,9
96018,44,28
96019,44,37
96020,57,66
96021,30,23
96022,68,32
96023,17,15
96024,19,7
96025,9,13
96026,16,16
96027,37,18
96028,29,25
96029,36,33
96030,22,23
96031,15,11
96032,45,42
96033,6,6
96034,19,29
96035,1,0
96036,22,26
96037,13,24
96038,34,33
96039,5,12
96040,14,13
96041,25,13
96042,43,44
96043,31,16
96044,15,18
96045,37,42
96046,1,0
96047,41,35
96048,9,5
96049,2,8
96050,32,29
96051,26,35
96052,19,14
96053,47,31
96054,10,8
96055,44,39
96056,10,34
96057,7,3
96058,8,5
96059,29,38
96060,23,27
96061,0,2
96062,14,13
96063,32,19
96064,34,19
96065,19,12
96066,16,14
96067,52,43
96068,17,19
96069,41,45
96070,35,20
96071,23,21
96072,4,3
96073,0,0
96074,1,3
96075,19,8
96076,7,3
96077,6,5
96078,0,1
96079,25,23
96080,12,4
96081,15,7
96082,22,19
96083,46,32
96084,16,11
96085,10,14
96086,3,2
96087,41,28
96088,18,16
96089,3,0
96090,51,15
96091,27,19
96092,30,23
96093,22,13
96094,2,3
96095,31,18
96096,3,7
96097,55,19
96098,31,13
96099,7,13
96100,46,41
96101,6,5
96102,40,43
96103,11,16
96104,56,41
96105,5,4
96106,16,16
96107,10,26
96108,20,15
96109,4,2
96110,22,24
96111,62,78
96112,56,53
96113,4,6
96114,35,15
96115,17,19
96116,2,0
96117,38,46
96118,2,1
96119,8,5
96120,50,30
96121,35,16
96122,34,44
96123,11,12
96124,10,9
96125,36,34
96126,32,28
96127,15,18
96128,38,25
96129,25,21
96130,11,4
96131,21,23
96132,15,12
96133,20,8
96134,12,21
96135,13,9
96136,3,2
96137,11,10
96138,38,39
96139,9,9
96140,42,28
96141,11,13
96142,10,7
96144,6,9
96145,0,1
96146,40,24
96147,6,4
96148,14,3
96149,4,3
96150,13,9
96151,18,15
96152,9,14
96153,36,26
96154,42,25
96155,27,22
96156,18,13
96157,73,30
96158,4,0
96159,5,6
96160,4,0
96161,6,3
96162,7,7
96163,41,47
96164,0,0
96165,34,28
96166,2,0
96167,57,34
96168,15,10
96169,50,54
96170,20,1
96171,61,33
96172,40,22
96173,14,10
96174,15,6
96175,16,27
96176,15,16
96177,28,12
96178,12,12
96179,9,1
96180,7,5
96181,21,16
96182,1,0
96183,4,3
96184,33,23
96185,7,4
96186,10,11
96187,13,6
96188,28,23
96189,24,15
96190,1,1
96191,18,4
96192,51,34
96193,1,0
96194,0,0
96195,47,52
96196,1,3
96197,34,23
96198,37,47
96199,40,31
96200,19,22
96201,9,12
96202,1,1
96203,3,1
96204,7,3
96205,13,16
96206,8,8
96207,44,35
96208,17,11
96209,15,10
96210,21,24
96211,40,41
96212,40,36
96213,1,5
96214,60,37
96215,32,41
96216,60,36
96217,38,36
96218,8,7
96219,4,2
96220,35,39
96221,10,9
96222,43,65
96223,53,56
96224,43,47
96225,10,4
96226,48,51
96227,25,34
96228,47,41
96229,7,7
96230,27,24
96231,14,7
96232,46,41
96233,5,5
96234,46,68
96235,28,33
96236,32,28
96237,41,34
96238,37,43
96239,10,8
96240,31,49
96241,2,1
96242,54,40
96243,31,22
96244,53,48
96245,6,2
96246,4,5
96247,53,49
96248,26,23
96249,33,39
96250,3,9
96251,4,3
96252,25,18
96253,37,36
96254,33,28
96255,11,16
96256,7,3
96257,3,6
96258,35,34
96259,34,28
96260,14,18
96261,15,15
96262,9,18
96263,14,8
96264,9,6
96265,2,0
96266,23,30
96267,33,50
96268,42,59
96269,42,41
96270,5,7
96271,35,47
96272,11,13
96273,46,38
96274,9,2
96275,19,26
96276,40,40
96277,16,5
96278,5,8
96279,14,8
96280,36,42
96281,50,50
96282,29,30
96283,35,31
96284,34,28
96285,33,37
96286,48,30
96287,5,3
96288,35,19
96289,46,35
96290,32,38
96291,47,85
96292,7,9
96293,26,21
96294,47,31
96295,31,31
96296,15,13
96297,22,24
96298,5,6
96299,3,0
96300,16,10
96301,46,55
96302,27,35
96303,20,41
96304,42,36
96305,71,29
96306,25,21
96307,24,12
96308,8,3
96309,44,32
96310,50,33
96311,8,6
96312,33,31
96313,20,14
96314,4,9
96315,9,7
96316,11,13
96317,10,5
96318,44,36
96319,33,35
96320,12,9
96321,37,30
96322,58,28
96323,29,40
96324,31,42
96325,44,24
96326,54,32
96327,55,47
96328,16,11
96329,14,25
96330,36,45
96331,38,38
96332,14,14
96333,0,0
96334,56,55
96335,10,16
96336,64,44
96337,56,45
96338,23,19
96339,0,0
96340,42,52
96341,22,24
96342,25,32
96343,16,22
96344,39,40
96345,23,20
96346,31,40
96347,66,26
96348,48,37
96349,4,4
96350,30,22
96351,27,26
96352,38,32
96353,12,2
96354,12,19
96355,5,2
96356,8,6
96357,15,19
96358,33,50
96359,11,17
96360,38,70
96361,5,17
96362,3,3
96363,4,4
96364,43,37
96365,37,20
96366,28,38
96367,38,42
96368,43,54
96369,29,18
96370,1,0
96371,26,25
96372,46,39
96373,12,34
96374,6,8
96375,8,7
96376,7,2
96377,51,33
96378,50,49
96379,21,16
96380,61,41
96381,22,18
96382,47,53
96383,31,20
96384,37,20
96385,45,26
96386,15,17
96387,44,49
96388,10,10
96389,0,1
96390,48,36
96391,4,3
96392,20,31
96393,4,4
96394,25,16
96395,46,18
96396,9,12
96397,14,8
96398,32,21
96399,16,18
96400,39,21
96401,48,48
96402,1,2
96403,8,6
96404,23,17
96405,46,42
96406,12,6
96407,18,13
96408,26,31
96409,18,22
96410,6,2
96411,17,17
96412,30,37
96413,33,34
96414,6,1
96415,14,12
96416,8,7
96417,35,37
96418,4,2
96419,59,35
96420,2,1
96421,37,15
96422,9,6
96423,14,11
96424,9,6
96425,52,36
96426,55,29
96427,51,28
96428,5,6
96429,1,2
96430,16,6
96431,16,9
96432,54,28
96433,6,7
96434,22,18
96435,27,39
96436,5,3
96437,25,34
96438,48,34
96439,33,30
96440,33,30
96441,33,31
96442,11,4
96443,43,41
96444,27,20
96445,42,15
96446,6,3
96447,3,4
96448,2,5
96449,22,38
96450,7,5
